LocalId,GlobalId,Age,Gender,Region,CityCode,TotalSpent,TotalPur,FirstPur,LastPur,NovelPur,ChildPur,YouthPur,CookPur,DiyPur,RefPur,ArtPur,GeogPur,ProvCook,ProvAtlas,ProvArt,RelPur,ProvPur
285,2506,62,0,NE,D,347,9,1326754800.0,10,3,2,0,1,1,0,0,0,1,0,0,1,No
286,2508,64,0,SW,G,188,7,1236553200.0,36,1,2,0,2,0,0,1,1,0,0,0,2,No
287,2523,23,0,SE,B,252,3,1395788400.0,2,2,0,0,0,0,0,0,0,0,0,0,0,No
288,2527,57,1,NE,Q,415,18,1221688800.0,16,6,5,0,0,2,1,1,3,0,0,0,4,Yes
289,2532,62,0,NE,K,146,6,1353884400.0,14,4,0,1,1,0,0,0,0,0,0,0,0,No
290,2536,32,0,NE,D,142,3,1385593200.0,4,1,0,0,0,0,0,0,0,0,0,0,0,No
291,2541,51,0,NE,D,232,5,1322089200.0,26,3,0,0,1,0,1,0,0,0,0,0,0,No
292,2591,42,1,NE,Q,326,8,1300662000.0,22,4,2,0,0,1,0,0,1,0,0,0,1,No
293,2594,41,0,SW,P,131,10,1322175600.0,8,4,0,1,1,1,0,0,0,0,0,0,0,No
294,2603,31,1,SW,H,166,4,1359327600.0,16,3,0,0,0,0,0,0,1,0,0,0,1,No
295,2604,62,0,NE,I,44,3,1353711600.0,16,1,0,0,1,0,1,0,0,0,0,0,0,No
296,2624,13,0,SW,G,159,4,1310767200.0,34,3,0,0,1,0,0,0,0,0,0,0,0,No
297,2641,50,1,SW,P,210,4,1309903200.0,34,3,0,0,1,0,0,0,0,0,0,0,0,No
299,2660,39,1,SW,M,212,3,1373580000.0,10,2,0,0,0,0,0,0,0,0,0,0,0,No
301,2673,39,0,SE,C,110,9,1325372400.0,10,3,0,2,1,0,1,0,0,0,0,0,0,No
303,2684,65,0,NE,F,267,4,1352934000.0,16,2,0,0,2,0,0,0,0,0,0,0,0,No
304,2687,38,0,SE,C,38,3,1389999600.0,4,2,0,0,0,0,0,0,0,0,0,0,0,No
305,2699,26,0,NE,J,284,8,1348351200.0,10,3,0,1,2,0,1,0,0,0,0,0,0,No
306,2707,49,0,NE,E,332,14,1274220000.0,12,4,2,1,3,1,0,1,0,1,0,1,3,No
307,2726,35,0,SW,P,124,2,1389308400.0,4,1,0,0,0,0,0,0,0,0,0,0,0,No
308,2727,40,1,SW,O,192,1,1368568800.0,12,0,0,0,0,0,0,0,0,0,0,0,0,No
309,2731,55,0,NE,I,267,7,1299279600.0,12,1,1,2,1,0,1,0,0,1,1,0,2,No
310,2739,64,0,SW,H,324,3,1362524400.0,10,1,1,0,0,0,0,0,0,0,0,0,0,No
311,2761,63,0,NE,E,199,14,1311631200.0,4,4,3,0,2,1,2,1,0,0,0,0,1,No
312,2771,15,1,SW,P,356,8,1341698400.0,4,2,1,0,0,1,0,0,0,0,0,0,0,Yes
313,2773,58,0,SW,G,475,19,1262732400.0,4,7,4,0,2,2,1,0,1,0,0,0,1,No
314,2798,23,0,NE,S,258,5,1352761200.0,14,3,1,0,0,0,1,0,0,0,0,0,0,No
315,2812,54,1,SE,B,268,8,1279317600.0,12,1,0,0,2,1,1,2,0,1,0,0,3,Yes
316,2819,60,0,NE,S,101,4,1353970800.0,10,2,0,1,0,0,0,0,0,0,0,0,0,No
317,2828,28,0,NE,J,238,5,1327014000.0,8,1,1,0,0,0,1,1,0,0,1,1,3,No
318,2829,32,0,SE,R,305,12,1252879200.0,14,4,0,1,4,2,0,0,1,0,0,0,1,No
319,2830,30,1,NE,J,269,2,1367877600.0,12,1,0,0,0,0,0,0,0,0,0,0,0,No
320,2846,62,0,SW,N,240,2,1369432800.0,12,1,0,0,0,0,0,0,0,0,0,0,0,No
321,2847,22,0,SE,B,218,3,1322348400.0,24,1,1,0,1,0,0,0,0,0,0,0,0,No
322,2851,61,1,NW,L,155,11,1283378400.0,30,5,1,0,3,0,0,0,2,0,0,0,2,Yes
323,2859,52,1,SW,O,285,1,1373407200.0,10,0,0,0,0,0,0,0,0,0,0,0,0,No
324,2873,48,0,SW,O,317,12,1231887600.0,14,3,1,3,1,2,0,1,1,0,0,0,2,No
325,2875,58,1,SE,R,361,18,1190844000.0,16,7,2,1,6,0,2,0,0,0,0,0,0,No
326,2889,27,0,SE,B,370,11,1268348400.0,10,3,2,0,2,0,0,1,1,0,0,0,2,No
327,2891,41,1,NW,L,339,11,1278885600.0,8,4,1,1,0,2,1,1,0,0,0,0,1,No
328,2901,62,1,SE,C,48,2,1373752800.0,10,1,0,0,0,0,0,0,0,0,0,0,0,Yes
329,2904,38,1,SW,O,169,7,1336255200.0,14,4,0,0,0,0,1,2,0,0,1,1,4,Yes
330,2907,63,0,SW,M,75,3,1373839200.0,4,1,0,0,0,0,0,0,0,0,0,0,0,No
331,2924,44,1,NE,Q,133,5,1330556400.0,16,2,0,1,0,1,1,0,0,0,0,0,0,No
332,2927,25,0,SE,B,330,10,1311285600.0,14,4,3,0,0,0,3,0,0,0,1,0,1,No
333,2934,46,1,NE,K,102,6,1332457200.0,8,1,1,1,1,1,0,0,0,0,0,0,0,No
334,2959,27,0,SW,M,311,3,1373234400.0,10,2,0,0,0,0,0,0,0,0,0,0,0,No
335,2974,56,0,SW,P,316,6,1320534000.0,16,3,0,0,2,0,0,0,1,0,0,0,1,No
336,2981,17,0,NE,D,230,15,1316556000.0,2,3,0,4,2,1,0,0,0,2,0,0,2,No
337,2990,33,0,SW,H,246,4,1294700400.0,34,2,0,0,0,0,0,0,2,0,0,0,2,No
338,2993,47,1,NE,D,219,10,1327273200.0,10,4,2,0,1,0,0,1,1,1,0,1,4,Yes
339,3008,63,0,SW,M,127,4,1384642800.0,4,2,0,0,0,0,0,0,0,0,0,0,0,No
340,3012,48,0,SW,P,256,7,1305324000.0,16,3,2,0,0,1,0,1,0,0,0,0,1,No
341,3014,43,1,SW,H,369,10,1295737200.0,16,4,1,0,3,0,1,0,1,1,1,0,3,Yes
342,3016,58,0,NE,I,269,2,1315692000.0,32,1,0,1,0,0,0,0,0,0,0,0,0,No
343,3024,61,0,NE,I,248,12,1283896800.0,16,5,1,1,3,0,0,1,1,1,0,0,3,No
345,3043,58,0,SW,O,211,3,1326582000.0,28,2,0,0,1,0,0,0,0,0,0,0,0,No
347,3048,64,1,SW,G,304,5,1342908000.0,20,3,0,0,2,0,0,0,0,0,0,0,0,No
348,3054,54,0,NE,E,177,3,1379887200.0,8,2,0,0,0,0,0,0,0,0,0,0,0,No
349,3055,54,1,NE,F,248,12,1300662000.0,16,4,3,0,2,1,0,1,1,0,0,0,2,Yes
350,3057,32,0,NE,S,86,2,1384988400.0,6,1,0,0,0,0,0,0,0,0,0,0,0,No
351,3058,28,0,SE,R,149,3,1352847600.0,16,1,1,0,0,0,0,0,1,0,0,0,1,No
353,3069,32,0,NE,D,212,6,1300316400.0,32,4,0,0,2,0,0,0,0,1,0,0,1,No
354,3072,36,0,SW,H,422,14,1253138400.0,18,5,3,0,5,1,0,0,0,0,0,0,0,No
355,3073,66,0,NE,F,277,4,1348783200.0,14,2,1,0,1,0,0,0,0,1,0,0,1,No
356,3078,49,0,NW,L,222,3,1363042800.0,10,1,0,0,0,0,0,0,0,0,0,0,0,No
357,3093,39,1,NE,F,177,2,1372716000.0,10,1,0,0,0,0,0,0,0,0,0,0,0,No
358,3094,34,1,SE,A,230,3,1394578800.0,2,2,0,0,0,0,0,0,0,0,0,0,0,Yes
359,3099,66,1,SW,P,248,10,1263769200.0,34,3,4,0,0,1,1,1,0,0,0,0,1,No
360,3102,65,1,NE,E,24,1,1378504800.0,8,0,0,0,0,0,0,0,0,0,0,0,0,No
361,3105,65,0,SE,C,130,2,1378591200.0,2,0,0,0,0,0,0,0,0,0,0,0,0,No
362,3107,17,0,NE,F,34,2,1393974000.0,2,1,0,0,0,0,0,0,0,0,0,0,0,No
364,3153,60,0,NE,S,121,4,1332198000.0,26,3,1,0,0,0,0,0,0,0,0,0,0,No
365,3155,57,0,SW,H,424,16,1231455600.0,10,5,0,4,2,1,0,1,2,0,0,0,3,No
366,3159,36,0,NE,D,233,3,1374530400.0,10,2,0,0,0,0,0,0,0,0,0,0,0,No
367,3196,57,0,NE,J,221,4,1368914400.0,10,2,0,0,0,0,0,0,0,0,0,0,0,No
368,3231,50,0,SE,A,287,11,1299279600.0,6,2,1,1,2,0,0,1,2,0,0,0,3,No
369,3233,63,0,SE,R,206,5,1336946400.0,16,3,0,0,0,0,0,1,1,0,0,0,2,No
370,3241,32,1,SE,C,148,2,1384988400.0,6,1,0,0,0,0,0,0,0,0,0,0,0,No
371,3244,60,0,SE,A,345,8,1346709600.0,6,3,0,0,2,0,1,0,0,0,0,0,0,No
372,3251,35,1,NE,E,173,4,1348005600.0,14,2,0,0,0,1,1,0,0,0,0,0,0,No
373,3256,39,0,SE,B,240,16,1200610800.0,16,5,5,1,1,2,1,1,0,0,0,0,1,No
374,3270,52,0,NE,I,223,9,1336341600.0,10,3,0,0,2,1,1,0,0,0,0,0,0,No
375,3293,41,1,SW,H,74,3,1383606000.0,4,1,0,0,0,0,0,0,0,0,0,0,0,No
376,3308,63,0,NE,I,246,10,1316210400.0,10,2,3,0,0,1,1,1,0,0,0,0,1,No
377,3309,62,1,SW,G,148,4,1357772400.0,16,3,0,0,1,0,0,0,0,0,0,0,0,No
378,3329,51,0,SW,P,54,2,1380146400.0,8,1,0,0,0,0,0,0,0,0,0,0,0,No
379,3338,32,0,NE,E,189,1,1362697200.0,14,0,1,0,0,0,0,0,0,0,0,0,0,No
380,3340,65,0,SE,R,26,2,1357858800.0,16,1,0,0,0,0,1,0,0,0,0,0,0,No
381,3367,59,0,NE,K,99,1,1390863600.0,4,0,0,0,0,0,0,0,0,0,0,0,0,No
382,3369,26,1,NE,K,249,12,1294354800.0,14,4,1,1,3,0,0,1,2,1,0,0,4,No
383,3375,52,0,SE,A,137,4,1357858800.0,16,3,0,0,1,0,0,0,0,0,0,0,0,No
384,3377,43,1,SW,H,221,10,1347832800.0,2,2,1,0,0,2,0,1,0,0,0,0,1,No
385,3407,55,0,SW,P,180,4,1385334000.0,4,2,0,0,0,0,0,0,0,0,0,0,0,No
386,3412,51,1,SW,O,404,14,1168729200.0,28,3,3,1,1,0,2,1,3,0,0,0,4,No
387,3471,39,0,NE,J,329,3,1364338800.0,12,1,0,0,1,0,0,0,0,0,0,0,0,No
388,3493,33,0,SE,A,198,4,1321311600.0,26,2,1,0,0,0,0,1,0,0,0,0,1,No
389,3504,37,0,SW,O,252,4,1363647600.0,14,3,0,0,0,1,0,0,0,0,0,0,0,No
390,3517,51,0,SW,M,379,14,1241560800.0,24,4,2,1,1,1,0,2,3,0,0,1,6,No
391,3526,47,0,NE,Q,300,4,1353366000.0,16,2,1,0,0,0,0,1,0,0,0,0,1,No
392,3531,51,0,NE,S,364,11,1262991600.0,14,3,3,0,1,1,2,1,0,0,0,0,1,No
393,3533,26,0,NE,F,253,20,1300316400.0,6,8,7,0,1,1,0,0,2,0,0,0,2,No
394,3554,25,1,NE,K,232,4,1378418400.0,8,3,0,0,0,0,0,0,0,0,0,0,0,No
395,3566,40,0,NE,I,128,5,1346796000.0,16,3,1,0,0,1,0,0,0,0,0,0,0,No
396,3569,42,0,SW,G,266,8,1315864800.0,10,4,0,0,0,0,2,1,0,0,1,1,3,No
397,3590,30,0,SE,A,106,4,1357599600.0,16,3,0,0,1,0,0,0,0,0,0,0,0,No
398,3606,24,0,SW,H,174,5,1358290800.0,14,3,0,0,1,0,1,0,0,0,0,0,0,No
399,3609,23,0,SE,B,243,3,1389481200.0,4,2,0,0,0,0,0,0,0,0,0,0,0,No
400,3621,64,0,NE,E,111,3,1363042800.0,8,1,0,1,0,0,0,0,0,0,0,0,0,No
401,3625,36,0,SW,H,288,9,1316469600.0,16,4,1,2,1,0,0,1,0,0,0,0,1,No
402,3628,64,0,SW,N,157,2,1374098400.0,2,0,0,0,0,0,0,0,0,0,0,0,0,No
403,3640,54,0,NE,D,97,4,1352588400.0,16,2,0,0,0,0,1,1,0,0,0,0,1,No
404,3656,69,0,SE,R,168,5,1337983200.0,16,3,1,0,1,0,0,0,0,1,0,0,1,No
406,3665,52,0,NE,S,152,3,1374098400.0,4,1,0,0,0,0,0,0,0,0,0,0,0,No
407,3669,58,0,SW,G,47,4,1373493600.0,2,1,0,0,0,0,0,0,0,0,0,0,0,Yes
408,3670,26,0,SE,C,67,4,1367359200.0,12,3,0,0,0,0,0,0,0,0,0,0,0,No
410,3673,65,0,NE,I,100,3,1363215600.0,14,2,0,0,0,0,1,0,0,0,0,0,0,No
411,3681,48,1,NE,J,354,10,1289430000.0,26,3,1,2,2,0,0,0,2,1,0,0,3,No
412,3684,55,0,NE,Q,144,12,1301180400.0,6,4,0,0,2,1,1,1,1,1,1,1,5,No
413,3689,18,0,NE,E,268,3,1374184800.0,10,2,0,0,0,0,0,0,0,0,0,0,0,No
414,3693,60,0,SW,M,40,4,1358895600.0,10,2,0,0,1,0,0,0,0,0,0,0,0,No
415,3695,58,0,SE,A,65,3,1357426800.0,16,2,0,0,0,0,0,0,1,0,0,0,1,No
416,3701,51,0,NE,S,307,3,1336600800.0,16,1,1,1,0,0,0,0,0,0,0,0,0,No
417,3706,33,0,SE,A,261,6,1320447600.0,22,4,0,0,1,0,0,0,1,0,0,0,1,No
418,3708,62,0,SE,C,273,4,1358550000.0,16,3,1,0,0,0,0,0,0,0,0,0,0,No
419,3710,22,1,SE,R,163,4,1363388400.0,6,2,1,0,0,0,0,0,0,0,0,0,0,No
420,3716,20,0,NE,E,235,11,1264460400.0,12,4,1,0,3,0,0,2,0,0,0,0,2,No
421,3736,51,0,NE,F,57,5,1336168800.0,18,3,1,0,0,0,0,0,1,0,0,0,1,No
422,3739,58,0,SW,M,43,2,1390431600.0,2,0,0,0,0,0,0,0,0,0,0,0,0,Yes
423,3742,52,0,SE,B,289,8,1327100400.0,4,2,0,0,2,0,0,0,0,1,0,0,1,Yes
425,3747,33,0,SE,R,94,4,1332025200.0,8,1,0,0,0,0,0,0,1,0,0,0,1,No
426,3759,72,1,NE,F,226,5,1341612000.0,14,3,0,0,0,0,1,0,0,0,0,0,0,No
427,3771,62,0,NE,D,217,1,1383606000.0,6,0,0,0,0,0,0,0,0,0,0,0,0,No
429,3817,47,0,SE,A,377,17,1311372000.0,6,5,3,1,0,0,0,2,2,0,0,0,4,Yes
430,3819,23,0,NE,E,294,5,1342130400.0,16,2,1,1,0,0,0,0,1,0,0,0,1,No
431,3825,27,0,NE,J,28,2,1368309600.0,12,1,0,0,0,0,0,0,0,0,0,0,0,No
432,3866,40,1,SW,N,142,1,1374271200.0,10,0,0,0,0,0,0,0,0,0,0,0,0,No
433,3871,45,0,NE,F,257,4,1338069600.0,16,2,1,1,0,0,0,0,0,0,0,0,0,No
434,3873,60,0,SE,R,132,4,1321138800.0,28,2,0,0,0,1,0,0,1,0,0,0,1,No
435,3882,39,0,NE,Q,223,10,1342562400.0,4,3,1,0,2,1,0,1,1,1,0,0,3,No
436,3887,38,0,SW,N,419,15,1216245600.0,10,4,3,0,2,0,2,1,2,0,0,0,3,No
437,3913,46,0,NE,E,176,2,1346536800.0,20,1,0,1,0,0,0,0,0,0,0,0,0,No
438,3915,30,1,SW,M,83,4,1352329200.0,18,3,1,0,0,0,0,0,0,0,0,0,0,No
439,3927,39,0,SE,C,366,16,1216764000.0,10,4,3,0,2,1,0,1,2,0,0,0,3,No
440,3943,59,0,NW,L,198,2,1369519200.0,8,0,0,0,0,0,0,0,0,0,0,0,0,No
441,3945,49,0,NE,D,90,4,1358204400.0,16,3,0,0,1,0,0,0,0,0,0,0,0,No
442,3966,48,0,NE,K,122,3,1390518000.0,4,2,0,0,0,0,0,0,0,0,0,0,0,No
443,3984,15,0,NW,L,356,7,1332111600.0,12,3,0,1,2,0,0,0,0,0,0,0,0,No
444,3989,56,0,NE,D,203,3,1336428000.0,16,1,1,0,1,0,0,0,0,1,0,0,1,No
445,3998,50,0,NW,L,33,4,1362610800.0,12,2,0,1,0,0,0,0,0,0,0,0,0,No
446,4003,49,0,NE,J,139,3,1379196000.0,8,2,0,0,0,0,0,0,0,0,0,0,0,No
447,4004,49,0,NE,E,201,14,1257289200.0,14,7,1,0,5,0,0,1,0,0,0,0,1,No
448,4014,46,0,NE,D,284,1,1372802400.0,10,0,0,0,0,0,0,0,0,0,0,0,0,No
450,4048,66,0,SW,P,244,14,1264028400.0,30,5,1,3,1,2,1,0,1,0,0,0,1,No
451,4049,51,0,SW,H,59,2,1379196000.0,8,1,0,0,0,0,0,0,0,0,0,0,0,No
452,4050,47,0,SW,P,228,20,1247868000.0,24,8,6,0,3,0,0,1,2,1,0,0,4,No
453,4061,23,0,NE,D,62,2,1372802400.0,10,1,0,0,0,0,0,0,0,0,0,0,0,No
456,4105,27,0,NE,D,149,8,1332543600.0,2,3,0,1,0,0,0,2,0,0,0,1,3,Yes
457,4114,40,1,NW,L,193,7,1311631200.0,16,2,0,0,1,0,2,1,1,0,0,0,2,No
458,4117,37,0,SE,A,56,4,1359068400.0,16,3,0,0,1,0,0,0,0,0,0,0,0,No
459,4131,39,1,SW,H,195,5,1348264800.0,16,3,0,0,1,0,1,0,0,0,0,0,0,No
460,4133,68,0,SW,G,186,3,1336600800.0,24,2,0,0,0,1,0,0,0,0,0,0,0,No
461,4137,27,1,SW,O,153,2,1290639600.0,36,0,0,1,1,0,0,0,0,0,0,0,0,No
462,4153,36,0,SW,G,362,16,1194476400.0,18,4,2,1,4,3,1,0,1,1,0,0,2,No
463,4160,29,0,SW,H,198,1,1383433200.0,6,0,0,0,0,0,0,0,0,0,0,0,0,No
464,4173,59,0,NW,L,128,6,1336600800.0,18,4,0,0,1,0,0,1,0,0,0,0,1,No
465,4182,24,1,SW,N,270,4,1384642800.0,4,2,0,0,0,0,0,0,0,0,0,0,0,Yes
466,4188,65,0,NW,L,350,9,1326322800.0,14,4,3,0,0,1,0,0,1,0,0,0,1,No
467,4194,29,1,NE,J,286,3,1304546400.0,36,2,0,0,0,0,0,0,1,0,0,0,1,No
468,4209,46,1,SW,O,71,4,1337205600.0,20,2,0,0,0,0,0,0,2,0,0,0,2,No
469,4231,62,0,SE,R,241,3,1363388400.0,6,1,0,0,0,0,1,0,0,0,0,0,0,No
470,4248,34,1,SW,P,190,1,1372629600.0,10,0,0,0,0,0,0,0,0,0,0,0,0,No
471,4253,29,0,NW,L,77,1,1374271200.0,10,0,0,0,0,0,0,0,0,0,0,0,0,No
472,4260,59,0,NE,Q,68,4,1341698400.0,16,2,0,0,0,0,1,1,0,0,0,0,1,No
473,4288,37,0,NE,E,317,13,1299798000.0,12,4,1,1,2,1,1,1,1,0,0,0,2,No
474,4294,58,0,NE,J,422,12,1300575600.0,14,3,1,0,3,1,1,1,2,0,0,0,3,No
475,4321,38,0,NE,F,96,9,1285106400.0,22,4,0,1,3,0,0,1,0,1,0,0,2,No
476,4338,26,1,NE,F,170,6,1320966000.0,24,4,0,0,2,0,0,0,0,1,0,0,1,No
477,4345,67,0,NE,S,263,9,1290207600.0,14,2,1,1,2,0,1,0,1,1,1,0,3,No
478,4360,16,1,NE,S,254,4,1330988400.0,26,3,0,0,1,0,0,0,0,0,0,0,0,No
479,4367,58,1,NE,K,262,7,1337637600.0,6,2,0,0,1,0,0,0,1,0,0,0,1,No
480,4378,41,0,SW,M,168,12,1304632800.0,20,5,0,2,3,0,0,1,1,0,0,0,2,No
481,4380,38,1,NE,J,37,4,1347141600.0,16,2,1,0,0,0,1,0,0,0,0,0,0,No
482,4381,60,1,SE,B,184,10,1285106400.0,20,4,1,2,0,3,0,0,0,0,0,0,0,No
483,4382,24,0,NE,J,228,4,1358809200.0,10,2,1,0,0,0,0,0,0,0,0,0,0,No
484,4386,19,0,NE,K,47,5,1362178800.0,10,3,0,0,0,1,0,0,0,0,0,0,0,No
485,4387,28,0,NE,D,195,4,1358636400.0,12,2,0,0,1,0,0,0,0,0,0,0,0,No
486,4398,39,0,SE,A,294,14,1215468000.0,12,2,2,3,2,0,1,1,2,1,0,0,4,Yes
487,4409,33,0,SW,M,135,5,1364252400.0,14,4,1,0,0,0,0,0,0,0,0,0,0,No
488,4421,60,1,NE,S,248,4,1374703200.0,6,2,0,0,0,0,0,0,0,0,0,0,0,Yes
489,4436,31,0,SW,N,109,5,1357254000.0,10,3,0,0,1,0,0,0,0,0,0,0,0,No
491,4454,19,0,SW,N,234,7,1356994800.0,2,2,1,0,0,0,0,0,0,0,0,0,0,Yes
492,4469,71,0,SE,C,105,12,1330902000.0,12,5,3,0,2,1,0,0,0,0,0,0,0,No
493,4490,53,0,NE,S,372,11,1226962800.0,20,3,2,0,3,1,1,0,1,1,1,0,3,No
494,4504,60,0,NE,D,49,4,1348005600.0,16,2,1,0,1,0,0,0,0,0,0,0,0,No
495,4506,63,0,NE,F,139,9,1285452000.0,20,2,2,0,1,1,2,1,0,0,0,0,1,No
496,4508,57,0,NW,L,55,2,1368396000.0,12,1,0,0,0,0,0,0,0,0,0,0,0,No
497,4511,16,0,SW,M,117,3,1394406000.0,2,2,0,0,0,0,0,0,0,0,0,0,0,No
498,4547,60,0,SW,P,140,4,1347141600.0,14,2,0,1,1,0,0,0,0,0,0,0,0,No
499,4549,33,1,SW,M,68,7,1331074800.0,12,3,0,1,0,2,0,0,0,0,0,0,0,No
500,4553,62,0,NE,I,102,2,1368396000.0,4,0,0,0,0,0,0,0,0,0,0,0,0,No
502,4564,48,0,SE,C,281,13,1247349600.0,14,5,2,1,0,2,0,1,2,0,0,0,3,No
503,4567,58,0,SE,C,293,12,1331852400.0,2,3,0,1,0,2,0,1,1,0,0,0,2,No
504,4574,63,0,NW,L,330,7,1290898800.0,16,2,0,0,1,0,0,2,2,0,0,0,4,Yes
505,4580,49,0,SW,N,179,6,1341525600.0,4,3,1,0,0,0,1,0,0,0,0,0,0,No
506,4584,48,0,SW,G,357,8,1305410400.0,8,3,1,0,3,0,0,0,0,0,0,0,0,No
507,4590,67,0,NW,L,239,3,1395270000.0,2,2,0,0,0,0,0,0,0,0,0,0,0,No
508,4596,42,0,SW,G,231,4,1332370800.0,26,3,0,0,1,0,0,0,0,0,0,0,0,No
509,4613,52,0,NE,E,75,4,1358377200.0,12,2,0,0,0,1,0,0,0,0,0,0,0,No
510,4629,12,0,NE,I,290,4,1310335200.0,34,3,0,0,1,0,0,0,0,0,0,0,0,No
511,4653,66,1,NE,E,258,10,1241301600.0,28,3,0,1,1,1,0,1,3,1,0,1,6,Yes
512,4659,60,1,NE,F,224,15,1205276400.0,28,3,0,2,3,2,1,2,2,0,0,0,4,No
513,4680,48,0,NW,L,187,10,1299798000.0,14,2,2,1,1,1,1,1,1,0,0,0,2,No
514,4683,56,0,NE,F,199,5,1359327600.0,14,3,0,0,1,0,0,0,0,0,0,0,0,No
515,4699,59,0,SW,N,131,12,1278972000.0,18,5,0,0,3,1,1,0,2,0,0,0,2,No
516,4722,21,0,SW,H,175,4,1315778400.0,30,2,1,0,1,0,0,0,0,0,0,0,0,No
517,4725,21,1,SW,N,189,3,1337983200.0,16,1,0,0,1,1,0,0,0,0,0,0,0,No
518,4728,53,0,NE,Q,267,4,1346709600.0,2,0,0,0,1,0,0,0,0,0,0,0,0,Yes
519,4740,53,1,NW,L,307,2,1367791200.0,12,1,0,0,0,0,0,0,0,0,0,0,0,No
520,4748,50,0,SE,R,187,10,1283810400.0,2,2,3,1,2,1,0,0,0,1,0,0,1,No
521,4752,50,0,SW,G,80,2,1383519600.0,6,1,0,0,0,0,0,0,0,0,0,0,0,No
522,4755,50,1,NE,K,78,7,1309816800.0,32,5,0,0,0,0,0,0,2,0,0,0,2,No
523,4756,41,0,NE,I,291,4,1315432800.0,32,3,0,0,0,0,0,0,1,0,0,0,1,No
524,4762,64,0,SW,H,300,10,1295564400.0,20,3,0,1,2,0,1,2,1,0,0,0,3,No
525,4767,58,0,SW,P,320,3,1348005600.0,16,1,0,0,1,0,0,1,0,0,0,0,1,No
526,4773,61,0,SE,A,157,4,1363561200.0,8,2,0,0,1,0,0,0,0,0,0,0,0,No
527,4777,47,1,SE,A,305,12,1326150000.0,14,7,0,0,4,0,0,0,1,0,0,0,1,No
528,4780,52,0,NE,K,421,16,1221256800.0,6,5,2,1,1,1,2,1,2,0,0,0,3,No
530,4801,32,0,NE,K,17,3,1362783600.0,14,2,0,0,0,1,0,0,0,0,0,0,0,No
533,4820,48,1,SE,B,444,14,1301263200.0,16,4,3,2,3,0,1,0,1,0,0,0,1,No
534,4821,15,0,SE,B,423,12,1251842400.0,4,3,2,0,2,1,1,0,0,0,0,0,0,No
535,4829,55,0,NE,J,228,13,1279317600.0,8,3,1,0,3,2,0,0,1,2,0,0,3,No
536,4840,23,0,NE,K,285,5,1358636400.0,14,3,0,0,0,1,1,0,0,0,0,0,0,No
537,4859,39,0,SE,A,244,3,1373234400.0,8,1,0,0,0,0,0,0,0,0,0,0,0,No
538,4866,50,0,NE,K,216,2,1342389600.0,22,1,0,0,0,0,0,1,0,0,0,0,1,No
539,4873,29,0,SE,A,202,13,1274652000.0,4,4,2,0,1,2,0,1,2,0,0,0,3,No
540,4907,20,0,NE,K,56,4,1369519200.0,6,2,0,0,0,0,0,0,0,0,0,0,0,No
541,4910,56,0,NE,F,291,4,1352329200.0,10,2,1,0,0,0,0,0,0,0,0,0,0,No
542,4919,48,0,NE,D,262,16,1194994800.0,12,5,0,0,4,1,1,2,2,0,0,0,4,No
543,4939,39,0,NE,Q,228,1,1379714400.0,8,0,0,0,0,0,0,0,0,0,0,0,0,No
544,4940,53,0,NW,L,200,2,1373580000.0,10,1,0,0,0,0,0,0,0,0,0,0,0,No
545,4983,54,0,NE,I,263,16,1190930400.0,20,4,4,1,3,2,0,2,0,0,0,0,2,No
546,4986,30,0,SE,C,222,6,1336255200.0,14,3,0,2,1,0,0,0,0,1,0,0,1,No
547,5010,64,0,NE,Q,157,4,1378677600.0,8,3,0,0,0,0,0,0,0,0,0,0,0,No
548,5015,50,0,NE,D,362,18,1237590000.0,14,7,2,0,5,3,0,1,0,0,0,0,1,No
549,5020,63,0,NW,L,186,2,1389481200.0,4,1,0,0,0,0,0,0,0,0,0,0,0,No
550,5025,61,0,NE,D,357,14,1253138400.0,18,4,4,1,0,1,1,0,3,0,0,0,3,No
551,5030,49,0,SW,M,211,6,1353452400.0,4,0,0,0,1,0,0,0,0,0,0,0,0,No
552,5035,27,0,SE,R,150,7,1326582000.0,6,2,0,0,2,1,0,0,0,0,0,0,0,Yes
553,5037,26,0,SW,G,281,4,1352070000.0,12,2,1,0,0,0,0,0,0,0,0,0,0,No
554,5041,48,1,SW,G,218,2,1383606000.0,6,1,0,0,0,0,0,0,0,0,0,0,0,No
555,5047,42,0,NE,F,106,2,1363302000.0,14,1,1,0,0,0,0,0,0,0,0,0,0,No
556,5049,49,0,NE,F,217,4,1368136800.0,12,3,0,0,0,0,0,0,0,0,0,0,0,No
557,5050,25,1,NE,F,262,4,1321484400.0,28,2,0,0,0,0,0,0,2,0,0,0,2,No
558,5070,56,0,NE,D,332,15,1331247600.0,2,6,3,0,1,1,0,0,0,1,0,0,1,No
559,5076,58,0,SW,M,281,15,1157666400.0,36,4,3,0,2,1,1,1,3,0,0,0,4,No
560,5077,17,0,SW,O,239,3,1367618400.0,12,2,0,0,0,0,0,0,0,0,0,0,0,No
561,5083,47,0,SW,M,224,5,1316901600.0,32,4,0,0,0,1,0,0,0,0,0,0,0,No
562,5090,47,0,NE,I,392,16,1241647200.0,8,4,1,2,2,0,1,0,3,1,1,0,5,No
563,5100,28,0,SW,P,188,7,1273183200.0,22,2,1,0,1,1,1,0,1,0,0,0,1,No
